Unnamed: 0,Title,team,doi_pre,doi_pub,date_added_preprint,date_added_publication,source_preprint,source_publication,original,notes,Preprint in SF tracker,publication in SF tracker,apc_amount,apc_status,OpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor,ReferencedWorks,NumInternalReferences,CitedByCount,CitedByInternal,CleanedTeam,TeamsThatCited,ReferencedTeams,IntReferences,ReferencedIndividuals,CleanedTeams,SubFieldIdC5Rank,SubFieldId,DateCreated,PublicationDate
54,CURTAIN – A Unique Web-based tool for exploration and sharing of MS-based proteomics data | bioRxiv,Alessi,10.1101/2023.07.25.550405,10.1073/pnas.2312676121,before_doi_tracker,2024-02-09 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4391594220,A5004300103,['Toan Phung'],0000-0002-2964-6070,Key Personnel,['Alessi'],Yes,"['W2023096047', 'W3108232640', 'W4312141094', 'W4379522503', 'W1996310767', 'W3005045932', 'W2247651258', 'W2101065953', 'W3198921249', 'W4214546240', 'W2768016303', 'W2080752012', 'W2607310450', 'W2766172487', 'W2991106430', 'W2463195069', 'W2114165700', 'W2043274355', 'W2610582292', 'W2793851663', 'W2906452116', 'W4309506674', 'W2982613077', 'W4380738003', 'W3213349298', 'W4285388424', 'W2537132940', 'W2981313924', 'W3177828909', 'W2096173332', 'W3015964336', 'W2982659388', 'W4315642941', 'W3011739213', 'W2796138116', 'W3207463170', 'W3080470283', 'W3207898317', 'W3157320492', 'W3173329448', 'W4362664353', 'W4384028715', 'W4379744833', 'W4306173528', 'W3159719254', 'W2341844252', 'W2081465448', 'W4385319592', 'W4389697128', 'W4387970169', 'W4391594220']",4,17,60,['Alessi'],"['Alessi', 'Harper', 'Reck-Peterson']",['Alessi'],"['W3213349298', 'W4389697128', 'W4387970169', 'W4391594220']","['Miratul Muqit', 'Dario Alessi', 'Suzanne Pfeffer', 'Raja Nirujogi']",['Alessi'],0.956996171433688,0.0,2025-10-10,2024-02-07
54,CURTAIN – A Unique Web-based tool for exploration and sharing of MS-based proteomics data | bioRxiv,Alessi,10.1101/2023.07.25.550405,10.1073/pnas.2312676121,before_doi_tracker,2024-02-09 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4391594220,A5004300103,['Toan Phung'],0000-0002-2964-6070,Key Personnel,['Alessi'],Yes,"['W2023096047', 'W3108232640', 'W4312141094', 'W4379522503', 'W1996310767', 'W3005045932', 'W2247651258', 'W2101065953', 'W3198921249', 'W4214546240', 'W2768016303', 'W2080752012', 'W2607310450', 'W2766172487', 'W2991106430', 'W2463195069', 'W2114165700', 'W2043274355', 'W2610582292', 'W2793851663', 'W2906452116', 'W4309506674', 'W2982613077', 'W4380738003', 'W3213349298', 'W4285388424', 'W2537132940', 'W2981313924', 'W3177828909', 'W2096173332', 'W3015964336', 'W2982659388', 'W4315642941', 'W3011739213', 'W2796138116', 'W3207463170', 'W3080470283', 'W3207898317', 'W3157320492', 'W3173329448', 'W4362664353', 'W4384028715', 'W4379744833', 'W4306173528', 'W3159719254', 'W2341844252', 'W2081465448', 'W4385319592', 'W4389697128', 'W4387970169', 'W4391594220']",4,17,60,['Alessi'],"['Alessi', 'Harper', 'Reck-Peterson']",['Alessi'],"['W3213349298', 'W4389697128', 'W4387970169', 'W4391594220']","['Miratul Muqit', 'Dario Alessi', 'Suzanne Pfeffer', 'Raja Nirujogi']",['Alessi'],0.9569931394424388,0.0,2025-10-10,2024-02-07
54,CURTAIN – A Unique Web-based tool for exploration and sharing of MS-based proteomics data | bioRxiv,Alessi,10.1101/2023.07.25.550405,10.1073/pnas.2312676121,before_doi_tracker,2024-02-09 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4391594220,A5004300103,['Toan Phung'],0000-0002-2964-6070,Key Personnel,['Alessi'],Yes,"['W2023096047', 'W3108232640', 'W4312141094', 'W4379522503', 'W1996310767', 'W3005045932', 'W2247651258', 'W2101065953', 'W3198921249', 'W4214546240', 'W2768016303', 'W2080752012', 'W2607310450', 'W2766172487', 'W2991106430', 'W2463195069', 'W2114165700', 'W2043274355', 'W2610582292', 'W2793851663', 'W2906452116', 'W4309506674', 'W2982613077', 'W4380738003', 'W3213349298', 'W4285388424', 'W2537132940', 'W2981313924', 'W3177828909', 'W2096173332', 'W3015964336', 'W2982659388', 'W4315642941', 'W3011739213', 'W2796138116', 'W3207463170', 'W3080470283', 'W3207898317', 'W3157320492', 'W3173329448', 'W4362664353', 'W4384028715', 'W4379744833', 'W4306173528', 'W3159719254', 'W2341844252', 'W2081465448', 'W4385319592', 'W4389697128', 'W4387970169', 'W4391594220']",4,17,60,['Alessi'],"['Alessi', 'Harper', 'Reck-Peterson']",['Alessi'],"['W3213349298', 'W4389697128', 'W4387970169', 'W4391594220']","['Miratul Muqit', 'Dario Alessi', 'Suzanne Pfeffer', 'Raja Nirujogi']",['Alessi'],0.956996106923236,0.0,2025-10-10,2024-02-07
123,Pathological structural conversion of α-synuclein at the mitochondria induces neuronal toxicity,Wood,10.1101/2022.06.07.494932,10.1038/s41593-022-01140-3,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4293581901,A5108206730,['Minee Choi'],,,[],No,"['W2154737306', 'W2009556855', 'W2023245921', 'W1527671059', 'W2018633688', 'W1815242288', 'W2150656456', 'W2123431154', 'W2809560694', 'W2054868321', 'W1965888147', 'W2883474184', 'W2059608066', 'W3000003972', 'W2279088384', 'W2194293559', 'W2352644630', 'W1970611232', 'W2583762284', 'W2963673836', 'W1986477156', 'W2791425412', 'W1567588704', 'W2011011528', 'W1992858116', 'W1675275370', 'W2094932278', 'W6674214638', 'W57204738', 'W1495978914', 'W2106466768', 'W2152962886', 'W3048909645', 'W2948727038', 'W2611519591', 'W2512757939', 'W2766690409', 'W2041831342', 'W2055029031', 'W2162660025', 'W2029542141', 'W3002202489', 'W2807663565', 'W2095767025', 'W3096855174', 'W2015932693', 'W2993040260', 'W2953014442', 'W3008786370', 'W2921106634', 'W2130916594', 'W2912581779', 'W2580035316', 'W1966130903', 'W2073691399', 'W2082314612', 'W2162080408', 'W179001460', 'W2112870272', 'W2136956472', 'W2257230315', 'W3034983142', 'W2933400210', 'W2936255132', 'W2113097520', 'W2489821848', 'W2601865694', 'W3002969891', 'W3018835152', 'W2796389302', 'W2525696342', 'W2805954533']",0,205,201,[],"['Surmeier', 'Kaplitt', 'Schapira', 'Liddle', 'Alessi', 'Wood', 'Hardy', 'Cragg', 'Voet', 'Kirik', 'Edwards', 'Vila', 'Sulzer', 'Gradinaru']",[],[],[],"['Wood', 'Hardy']",0.996103201187178,0.0,2025-10-10,2022-08-30
123,Pathological structural conversion of α-synuclein at the mitochondria induces neuronal toxicity,Wood,10.1101/2022.06.07.494932,10.1038/s41593-022-01140-3,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4293581901,A5108206730,['Minee Choi'],,,[],No,"['W2154737306', 'W2009556855', 'W2023245921', 'W1527671059', 'W2018633688', 'W1815242288', 'W2150656456', 'W2123431154', 'W2809560694', 'W2054868321', 'W1965888147', 'W2883474184', 'W2059608066', 'W3000003972', 'W2279088384', 'W2194293559', 'W2352644630', 'W1970611232', 'W2583762284', 'W2963673836', 'W1986477156', 'W2791425412', 'W1567588704', 'W2011011528', 'W1992858116', 'W1675275370', 'W2094932278', 'W6674214638', 'W57204738', 'W1495978914', 'W2106466768', 'W2152962886', 'W3048909645', 'W2948727038', 'W2611519591', 'W2512757939', 'W2766690409', 'W2041831342', 'W2055029031', 'W2162660025', 'W2029542141', 'W3002202489', 'W2807663565', 'W2095767025', 'W3096855174', 'W2015932693', 'W2993040260', 'W2953014442', 'W3008786370', 'W2921106634', 'W2130916594', 'W2912581779', 'W2580035316', 'W1966130903', 'W2073691399', 'W2082314612', 'W2162080408', 'W179001460', 'W2112870272', 'W2136956472', 'W2257230315', 'W3034983142', 'W2933400210', 'W2936255132', 'W2113097520', 'W2489821848', 'W2601865694', 'W3002969891', 'W3018835152', 'W2796389302', 'W2525696342', 'W2805954533']",0,205,201,[],"['Surmeier', 'Kaplitt', 'Schapira', 'Liddle', 'Alessi', 'Wood', 'Hardy', 'Cragg', 'Voet', 'Kirik', 'Edwards', 'Vila', 'Sulzer', 'Gradinaru']",[],[],[],"['Wood', 'Hardy']",0.9961014977430388,0.0,2025-10-10,2022-08-30
123,Pathological structural conversion of α-synuclein at the mitochondria induces neuronal toxicity,Wood,10.1101/2022.06.07.494932,10.1038/s41593-022-01140-3,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4293581901,A5108206730,['Minee Choi'],,,[],No,"['W2154737306', 'W2009556855', 'W2023245921', 'W1527671059', 'W2018633688', 'W1815242288', 'W2150656456', 'W2123431154', 'W2809560694', 'W2054868321', 'W1965888147', 'W2883474184', 'W2059608066', 'W3000003972', 'W2279088384', 'W2194293559', 'W2352644630', 'W1970611232', 'W2583762284', 'W2963673836', 'W1986477156', 'W2791425412', 'W1567588704', 'W2011011528', 'W1992858116', 'W1675275370', 'W2094932278', 'W6674214638', 'W57204738', 'W1495978914', 'W2106466768', 'W2152962886', 'W3048909645', 'W2948727038', 'W2611519591', 'W2512757939', 'W2766690409', 'W2041831342', 'W2055029031', 'W2162660025', 'W2029542141', 'W3002202489', 'W2807663565', 'W2095767025', 'W3096855174', 'W2015932693', 'W2993040260', 'W2953014442', 'W3008786370', 'W2921106634', 'W2130916594', 'W2912581779', 'W2580035316', 'W1966130903', 'W2073691399', 'W2082314612', 'W2162080408', 'W179001460', 'W2112870272', 'W2136956472', 'W2257230315', 'W3034983142', 'W2933400210', 'W2936255132', 'W2113097520', 'W2489821848', 'W2601865694', 'W3002969891', 'W3018835152', 'W2796389302', 'W2525696342', 'W2805954533']",0,205,201,[],"['Surmeier', 'Kaplitt', 'Schapira', 'Liddle', 'Alessi', 'Wood', 'Hardy', 'Cragg', 'Voet', 'Kirik', 'Edwards', 'Vila', 'Sulzer', 'Gradinaru']",[],[],[],"['Wood', 'Hardy']",0.9961026560850532,0.0,2025-10-10,2022-08-30
153,Protein aggregation and calcium dysregulation are hallmarks of familial Parkinson’s disease in midbrain dopaminergic neurons,Wood,10.1101/2022.10.28.514238,10.1038/s41531-022-00423-7,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4309907185,A5040895889,['Gurvir Virdi'],0000-0002-8942-0903,,[],No,"['W4211044101', 'W2130128490', 'W2102678193', 'W2751773317', 'W2134964344', 'W2087786585', 'W1964460387', 'W2903878429', 'W1527671059', 'W1979527613', 'W4297407199', 'W2123431154', 'W2805954533', 'W2130916594', 'W2807653293', 'W2143515674', 'W2261503230', 'W2176451886', 'W2297352149', 'W3047141442', 'W2766437506', 'W1507813580', 'W2006200262', 'W2051087311', 'W2142768012', 'W2127508962', 'W2809560694', 'W2054868321', 'W2883474184', 'W3087638535', 'W3018835152', 'W1496790952', 'W3016770650', 'W3184827149', 'W2543278732', 'W2544973020', 'W2950372712', 'W3037455611', 'W2989971001', 'W1986625112', 'W2912581779', 'W4235735760', 'W2279088384', 'W2525696342', 'W2775514330', 'W1991145775', 'W2758608092', 'W2795236460', 'W2168126136', 'W3008786370', 'W1971059614', 'W2971120492', 'W2791425412', 'W2900489664', 'W2794480084', 'W2949177718', 'W2952100718', 'W2953151710', 'W2944073176', 'W3121112961', 'W1964853658', 'W3113414713', 'W2062859898', 'W2463195069', 'W2152983548', 'W2589952538', 'W2137753785', 'W2106466768', 'W2605465471', 'W2986041539', 'W2890071927']",0,54,55,[],"['Wood', 'Hardy', 'Voet']",[],[],[],"['Wood', 'Hardy']",0.9000600225576887,0.0,2025-10-10,2022-11-24
153,Protein aggregation and calcium dysregulation are hallmarks of familial Parkinson’s disease in midbrain dopaminergic neurons,Wood,10.1101/2022.10.28.514238,10.1038/s41531-022-00423-7,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4309907185,A5040895889,['Gurvir Virdi'],0000-0002-8942-0903,,[],No,"['W4211044101', 'W2130128490', 'W2102678193', 'W2751773317', 'W2134964344', 'W2087786585', 'W1964460387', 'W2903878429', 'W1527671059', 'W1979527613', 'W4297407199', 'W2123431154', 'W2805954533', 'W2130916594', 'W2807653293', 'W2143515674', 'W2261503230', 'W2176451886', 'W2297352149', 'W3047141442', 'W2766437506', 'W1507813580', 'W2006200262', 'W2051087311', 'W2142768012', 'W2127508962', 'W2809560694', 'W2054868321', 'W2883474184', 'W3087638535', 'W3018835152', 'W1496790952', 'W3016770650', 'W3184827149', 'W2543278732', 'W2544973020', 'W2950372712', 'W3037455611', 'W2989971001', 'W1986625112', 'W2912581779', 'W4235735760', 'W2279088384', 'W2525696342', 'W2775514330', 'W1991145775', 'W2758608092', 'W2795236460', 'W2168126136', 'W3008786370', 'W1971059614', 'W2971120492', 'W2791425412', 'W2900489664', 'W2794480084', 'W2949177718', 'W2952100718', 'W2953151710', 'W2944073176', 'W3121112961', 'W1964853658', 'W3113414713', 'W2062859898', 'W2463195069', 'W2152983548', 'W2589952538', 'W2137753785', 'W2106466768', 'W2605465471', 'W2986041539', 'W2890071927']",0,54,55,[],"['Wood', 'Hardy', 'Voet']",[],[],[],"['Wood', 'Hardy']",0.9000620666906557,0.0,2025-10-10,2022-11-24
153,Protein aggregation and calcium dysregulation are hallmarks of familial Parkinson’s disease in midbrain dopaminergic neurons,Wood,10.1101/2022.10.28.514238,10.1038/s41531-022-00423-7,missing,2024-02-14 00:00:00,before_doi_tracker,hub,1,,1.0,1,,,W4309907185,A5040895889,['Gurvir Virdi'],0000-0002-8942-0903,,[],No,"['W4211044101', 'W2130128490', 'W2102678193', 'W2751773317', 'W2134964344', 'W2087786585', 'W1964460387', 'W2903878429', 'W1527671059', 'W1979527613', 'W4297407199', 'W2123431154', 'W2805954533', 'W2130916594', 'W2807653293', 'W2143515674', 'W2261503230', 'W2176451886', 'W2297352149', 'W3047141442', 'W2766437506', 'W1507813580', 'W2006200262', 'W2051087311', 'W2142768012', 'W2127508962', 'W2809560694', 'W2054868321', 'W2883474184', 'W3087638535', 'W3018835152', 'W1496790952', 'W3016770650', 'W3184827149', 'W2543278732', 'W2544973020', 'W2950372712', 'W3037455611', 'W2989971001', 'W1986625112', 'W2912581779', 'W4235735760', 'W2279088384', 'W2525696342', 'W2775514330', 'W1991145775', 'W2758608092', 'W2795236460', 'W2168126136', 'W3008786370', 'W1971059614', 'W2971120492', 'W2791425412', 'W2900489664', 'W2794480084', 'W2949177718', 'W2952100718', 'W2953151710', 'W2944073176', 'W3121112961', 'W1964853658', 'W3113414713', 'W2062859898', 'W2463195069', 'W2152983548', 'W2589952538', 'W2137753785', 'W2106466768', 'W2605465471', 'W2986041539', 'W2890071927']",0,54,55,[],"['Wood', 'Hardy', 'Voet']",[],[],[],"['Wood', 'Hardy']",0.9000621348284212,0.0,2025-10-10,2022-11-24
176,Genome-wide screen reveals Rab12 GTPase as a critical activator of pathogenic LRRK2 kinase,Alessi,10.1101/2023.02.17.529028,10.7554/elife.87098,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4387892944,A5036096692,['Herschel Dhekne'],0000-0002-2240-1230,,[],No,"['W2795590254', 'W2982613077', 'W3136908976', 'W3098923693', 'W2041564074', 'W1973338039', 'W2899593101', 'W3136294075', 'W4311112562', 'W4285100853', 'W4311112561', 'W4282959283', 'W4296886863', 'W2891994821', 'W2980851597', 'W4238360769', 'W2755239475', 'W2946762419', 'W3040983129', 'W2480556520', 'W4282914791', 'W2601885162', 'W3177828909', 'W3095796072', 'W3205174301', 'W2969456175', 'W3195850383', 'W2100122648', 'W6894070685', 'W2770997070', 'W3125287040', 'W2006438557', 'W2052836667', 'W2163185136', 'W2085764895', 'W2976101375', 'W4281790889', 'W3171048111', 'W1977391806', 'W2344818083', 'W2132629607', 'W2595666046', 'W4296162466', 'W2771688344', 'W4214870805', 'W4242278166', 'W2582743722', 'W3187544615', 'W3134340593', 'W2253950023', 'W2768016303', 'W3139229722', 'W3195464662', 'W4319592659', 'W4379647802', 'W3173893806', 'W4296793671', 'W3166052330', 'W3004019902', 'W2562998505', 'W2114673876', 'W1989571574', 'W4280631615', 'W4205290184', 'W4225782377', 'W2775965165', 'W4387892944', 'W3018590300']",4,56,98,[],"['Alessi', 'De Camilli', 'Awatramani', 'Hardy']",['Alessi'],"['W3205174301', 'W4296162466', 'W4296793671', 'W4387892944']",['Suzanne Pfeffer'],['Alessi'],0.9792925934956516,0.0,2025-10-10,2023-06-23
176,Genome-wide screen reveals Rab12 GTPase as a critical activator of pathogenic LRRK2 kinase,Alessi,10.1101/2023.02.17.529028,10.7554/elife.87098,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4387892944,A5036096692,['Herschel Dhekne'],0000-0002-2240-1230,,[],No,"['W2795590254', 'W2982613077', 'W3136908976', 'W3098923693', 'W2041564074', 'W1973338039', 'W2899593101', 'W3136294075', 'W4311112562', 'W4285100853', 'W4311112561', 'W4282959283', 'W4296886863', 'W2891994821', 'W2980851597', 'W4238360769', 'W2755239475', 'W2946762419', 'W3040983129', 'W2480556520', 'W4282914791', 'W2601885162', 'W3177828909', 'W3095796072', 'W3205174301', 'W2969456175', 'W3195850383', 'W2100122648', 'W6894070685', 'W2770997070', 'W3125287040', 'W2006438557', 'W2052836667', 'W2163185136', 'W2085764895', 'W2976101375', 'W4281790889', 'W3171048111', 'W1977391806', 'W2344818083', 'W2132629607', 'W2595666046', 'W4296162466', 'W2771688344', 'W4214870805', 'W4242278166', 'W2582743722', 'W3187544615', 'W3134340593', 'W2253950023', 'W2768016303', 'W3139229722', 'W3195464662', 'W4319592659', 'W4379647802', 'W3173893806', 'W4296793671', 'W3166052330', 'W3004019902', 'W2562998505', 'W2114673876', 'W1989571574', 'W4280631615', 'W4205290184', 'W4225782377', 'W2775965165', 'W4387892944', 'W3018590300']",4,56,98,[],"['Alessi', 'De Camilli', 'Awatramani', 'Hardy']",['Alessi'],"['W3205174301', 'W4296162466', 'W4296793671', 'W4387892944']",['Suzanne Pfeffer'],['Alessi'],0.979292658917142,0.0,2025-10-10,2023-06-23
176,Genome-wide screen reveals Rab12 GTPase as a critical activator of pathogenic LRRK2 kinase,Alessi,10.1101/2023.02.17.529028,10.7554/elife.87098,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4387892944,A5036096692,['Herschel Dhekne'],0000-0002-2240-1230,,[],No,"['W2795590254', 'W2982613077', 'W3136908976', 'W3098923693', 'W2041564074', 'W1973338039', 'W2899593101', 'W3136294075', 'W4311112562', 'W4285100853', 'W4311112561', 'W4282959283', 'W4296886863', 'W2891994821', 'W2980851597', 'W4238360769', 'W2755239475', 'W2946762419', 'W3040983129', 'W2480556520', 'W4282914791', 'W2601885162', 'W3177828909', 'W3095796072', 'W3205174301', 'W2969456175', 'W3195850383', 'W2100122648', 'W6894070685', 'W2770997070', 'W3125287040', 'W2006438557', 'W2052836667', 'W2163185136', 'W2085764895', 'W2976101375', 'W4281790889', 'W3171048111', 'W1977391806', 'W2344818083', 'W2132629607', 'W2595666046', 'W4296162466', 'W2771688344', 'W4214870805', 'W4242278166', 'W2582743722', 'W3187544615', 'W3134340593', 'W2253950023', 'W2768016303', 'W3139229722', 'W3195464662', 'W4319592659', 'W4379647802', 'W3173893806', 'W4296793671', 'W3166052330', 'W3004019902', 'W2562998505', 'W2114673876', 'W1989571574', 'W4280631615', 'W4205290184', 'W4225782377', 'W2775965165', 'W4387892944', 'W3018590300']",4,56,98,[],"['Alessi', 'De Camilli', 'Awatramani', 'Hardy']",['Alessi'],"['W3205174301', 'W4296162466', 'W4296793671', 'W4387892944']",['Suzanne Pfeffer'],['Alessi'],0.9792927243386328,0.0,2025-10-10,2023-06-23
185,Parkinson's VPS35[D620N] mutation induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B,Alessi,10.1101/2023.06.07.544051,10.1126/sciadv.adj1205,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4389697128,A5038587130,['Prosenjit Pal'],0000-0001-6848-4863,Key Personnel,['Alessi'],Yes,"['W2795590254', 'W3001241789', 'W3134209205', 'W2782592927', 'W3004823952', 'W2768016303', 'W2253950023', 'W2595666046', 'W2982613077', 'W3204672542', 'W3004019902', 'W3098923693', 'W2899593101', 'W3134340593', 'W2771688344', 'W2770997070', 'W2976101375', 'W4296793671', 'W4280631615', 'W4387892944', 'W4321490255', 'W2168021147', 'W3097129652', 'W2170281382', 'W3003439637', 'W4283367225', 'W3027854502', 'W3136908976', 'W3171786035', 'W3187544615', 'W3040983129', 'W3095796072', 'W4385191034', 'W2972588477', 'W4313214131', 'W2063690790', 'W1983044117', 'W2053210112', 'W2802214895', 'W3113414713', 'W1982307380', 'W2773935596', 'W2766243612', 'W2991106430', 'W4385319592', 'W2928665623', 'W4375956084', 'W2272666074', 'W4366742975', 'W3195850383', 'W2480556520', 'W2770609313', 'W3177828909', 'W1973911766', 'W1993201929', 'W1530007708', 'W2889632501', 'W2891994821', 'W3081029428', 'W4362673681', 'W4295911148', 'W2064230225', 'W2938789083', 'W2797364047', 'W4319592659', 'W4366598392', 'W4292760300', 'W3195464662', 'W4386522935', 'W4361987262', 'W4361986530', 'W4361863467', 'W4361864093', 'W4386859367', 'W4376144015', 'W4376114240', 'W2586085555', 'W2080752012', 'W2463195069', 'W2376573086', 'W2168974130', 'W4225782377', 'W3084330588', 'W4205290184', 'W4391594220']",6,25,27,['Alessi'],"['Alessi', 'Hurley']","['Alessi', 'De Camilli']","['W3204672542', 'W4296793671', 'W4387892944', 'W4385191034', 'W4375956084', 'W4391594220']","['Amir Khan', 'Suzanne Pfeffer', 'Shawn Ferguson', 'Monther Abu-Remaileh', 'Raja Nirujogi']",['Alessi'],0.8820408652724867,0.0,2025-10-10,2023-12-13
185,Parkinson's VPS35[D620N] mutation induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B,Alessi,10.1101/2023.06.07.544051,10.1126/sciadv.adj1205,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4389697128,A5038587130,['Prosenjit Pal'],0000-0001-6848-4863,Key Personnel,['Alessi'],Yes,"['W2795590254', 'W3001241789', 'W3134209205', 'W2782592927', 'W3004823952', 'W2768016303', 'W2253950023', 'W2595666046', 'W2982613077', 'W3204672542', 'W3004019902', 'W3098923693', 'W2899593101', 'W3134340593', 'W2771688344', 'W2770997070', 'W2976101375', 'W4296793671', 'W4280631615', 'W4387892944', 'W4321490255', 'W2168021147', 'W3097129652', 'W2170281382', 'W3003439637', 'W4283367225', 'W3027854502', 'W3136908976', 'W3171786035', 'W3187544615', 'W3040983129', 'W3095796072', 'W4385191034', 'W2972588477', 'W4313214131', 'W2063690790', 'W1983044117', 'W2053210112', 'W2802214895', 'W3113414713', 'W1982307380', 'W2773935596', 'W2766243612', 'W2991106430', 'W4385319592', 'W2928665623', 'W4375956084', 'W2272666074', 'W4366742975', 'W3195850383', 'W2480556520', 'W2770609313', 'W3177828909', 'W1973911766', 'W1993201929', 'W1530007708', 'W2889632501', 'W2891994821', 'W3081029428', 'W4362673681', 'W4295911148', 'W2064230225', 'W2938789083', 'W2797364047', 'W4319592659', 'W4366598392', 'W4292760300', 'W3195464662', 'W4386522935', 'W4361987262', 'W4361986530', 'W4361863467', 'W4361864093', 'W4386859367', 'W4376144015', 'W4376114240', 'W2586085555', 'W2080752012', 'W2463195069', 'W2376573086', 'W2168974130', 'W4225782377', 'W3084330588', 'W4205290184', 'W4391594220']",6,25,27,['Alessi'],"['Alessi', 'Hurley']","['Alessi', 'De Camilli']","['W3204672542', 'W4296793671', 'W4387892944', 'W4385191034', 'W4375956084', 'W4391594220']","['Amir Khan', 'Suzanne Pfeffer', 'Shawn Ferguson', 'Monther Abu-Remaileh', 'Raja Nirujogi']",['Alessi'],0.8820409306939775,0.0,2025-10-10,2023-12-13
185,Parkinson's VPS35[D620N] mutation induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B,Alessi,10.1101/2023.06.07.544051,10.1126/sciadv.adj1205,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4389697128,A5038587130,['Prosenjit Pal'],0000-0001-6848-4863,Key Personnel,['Alessi'],Yes,"['W2795590254', 'W3001241789', 'W3134209205', 'W2782592927', 'W3004823952', 'W2768016303', 'W2253950023', 'W2595666046', 'W2982613077', 'W3204672542', 'W3004019902', 'W3098923693', 'W2899593101', 'W3134340593', 'W2771688344', 'W2770997070', 'W2976101375', 'W4296793671', 'W4280631615', 'W4387892944', 'W4321490255', 'W2168021147', 'W3097129652', 'W2170281382', 'W3003439637', 'W4283367225', 'W3027854502', 'W3136908976', 'W3171786035', 'W3187544615', 'W3040983129', 'W3095796072', 'W4385191034', 'W2972588477', 'W4313214131', 'W2063690790', 'W1983044117', 'W2053210112', 'W2802214895', 'W3113414713', 'W1982307380', 'W2773935596', 'W2766243612', 'W2991106430', 'W4385319592', 'W2928665623', 'W4375956084', 'W2272666074', 'W4366742975', 'W3195850383', 'W2480556520', 'W2770609313', 'W3177828909', 'W1973911766', 'W1993201929', 'W1530007708', 'W2889632501', 'W2891994821', 'W3081029428', 'W4362673681', 'W4295911148', 'W2064230225', 'W2938789083', 'W2797364047', 'W4319592659', 'W4366598392', 'W4292760300', 'W3195464662', 'W4386522935', 'W4361987262', 'W4361986530', 'W4361863467', 'W4361864093', 'W4386859367', 'W4376144015', 'W4376114240', 'W2586085555', 'W2080752012', 'W2463195069', 'W2376573086', 'W2168974130', 'W4225782377', 'W3084330588', 'W4205290184', 'W4391594220']",6,25,27,['Alessi'],"['Alessi', 'Hurley']","['Alessi', 'De Camilli']","['W3204672542', 'W4296793671', 'W4387892944', 'W4385191034', 'W4375956084', 'W4391594220']","['Amir Khan', 'Suzanne Pfeffer', 'Shawn Ferguson', 'Monther Abu-Remaileh', 'Raja Nirujogi']",['Alessi'],0.8820409961154682,0.0,2025-10-10,2023-12-13
198,Localization of PPM1H phosphatase tunes Parkinson’s disease-linked LRRK2 kinase-mediated Rab GTPase phosphorylation and ciliogenesis,Alessi,10.1101/2023.06.15.545139,10.1073/pnas.2315171120,before_doi_tracker,2024-02-15 00:00:00,before_doi_tracker,biorxiv_linked,1,,1.0,1,,,W4387970169,A5071273941,['Wondwossen Yeshaw'],0000-0002-3134-3458,,[],No,"['W2795590254', 'W2253950023', 'W2768016303', 'W2595666046', 'W2980851597', 'W3136294075', 'W4296793671', 'W2899593101', 'W3134340593', 'W2480556520', 'W2982613077', 'W3205174301', 'W3037320846', 'W4387892944', 'W1989479561', 'W2014069822', 'W2119993590', 'W3204672542', 'W2081451191', 'W3040983129', 'W3084330588', 'W3196897371', 'W2811106513', 'W4375956084', 'W3139229722', 'W2099540110', 'W3083406432', 'W4380738003', 'W4387970169']",6,20,58,[],"['Alessi', 'Hurley']",['Alessi'],"['W4296793671', 'W3205174301', 'W4387892944', 'W3204672542', 'W4375956084', 'W4387970169']","['Suzanne Pfeffer', 'Amir Khan', 'Monther Abu-Remaileh']",['Alessi'],0.8857044033308175,0.0,2025-10-10,2023-10-27
